 View more SEND E-TFR ***GjY View more SEND E-TFR ***GjY,{'Advertising&Marketing': 0.4774562519, 'Wages&Salaries': 0.0698630941, 'HumanIntertaction': 0.05718039479999999, 'ClothingHairMakeupCollabo': 0.0482625095, 'Automobile': 0.044307389600000004, 'GSTHSTITCs': 0.0394765498, 'Materials': 0.0225345987, 'TDBank': 0.0215227703, 'WebsiteDomains&Email': 0.0184388377, 'TDVisa': 0.0109137919, 'Shipping': 0.010805654800000002, 'Meals&Entertainment': 0.0092361422, 'Insurance': 0.0092099034, 'Travel': 0.0086714407, 'OfficeExpenses': 0.0084275693, 'RentorLeasePayments': 0.0048448029, 'Apps&Subscriptions': 0.004799263099999999, 'BankCharges': 0.004021297199999999}
 SEND E-TFR FEE,{'BankCharges': 0.7980689831000001, 'Insurance': 0.0007421851000000001, 'TDVisa': 0.0007198464, 'Wages&Salaries': 0.0004908003999999999, 'Apps&Subscriptions': 0.0004670393, 'ClothingHairMakeupCollabo': 0.00045374619999999995, 'Automobile': 0.00042220539999999996, 'TDBank': 0.00036057820000000003, 'Travel': 0.0003577117, 'HumanIntertaction': 0.0002601076, 'WebsiteDomains&Email': 0.0002584966, 'Shipping': 0.00021571269999999998, 'OfficeExpenses': 0.0001876793, 'Materials': 0.0001679385, 'RentorLeasePayments': 0.00015187519999999998, 'Meals&Entertainment': 0.00011507140000000001, 'Advertising&Marketing': 7.02091e-05, 'GSTHSTITCs': 5.35971e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7979265581999999, 'Insurance': 0.0007381531999999999, 'TDVisa': 0.0007120237, 'Wages&Salaries': 0.00048383909999999994, 'Apps&Subscriptions': 0.00046266019999999995, 'ClothingHairMakeupCollabo': 0.0004465628, 'Automobile': 0.00041463270000000003, 'TDBank': 0.0003579133, 'Travel': 0.0003509895, 'WebsiteDomains&Email': 0.0002553899, 'HumanIntertaction': 0.0002532829, 'Shipping': 0.0002129578, 'OfficeExpenses': 0.0001860366, 'Materials': 0.000164955, 'RentorLeasePayments': 0.0001505797, 'Meals&Entertainment': 0.0001139071, 'Advertising&Marketing': 6.89695e-05, 'GSTHSTITCs': 5.26338e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7978343475999999, 'Insurance': 0.0007346815999999999, 'TDVisa': 0.0007053635, 'Wages&Salaries': 0.00047819029999999997, 'Apps&Subscriptions': 0.00045937770000000004, 'ClothingHairMakeupCollabo': 0.00044069979999999996, 'Automobile': 0.0004082817, 'TDBank': 0.00035571290000000003, 'Travel': 0.0003454496, 'WebsiteDomains&Email': 0.00025277599999999997, 'HumanIntertaction': 0.0002477089, 'Shipping': 0.00021067719999999998, 'OfficeExpenses': 0.0001847082, 'Materials': 0.0001624819, 'RentorLeasePayments': 0.0001495541, 'Meals&Entertainment': 0.0001129681, 'Advertising&Marketing': 6.79557e-05, 'GSTHSTITCs': 5.18353e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7977789561, 'Insurance': 0.0007316503, 'TDVisa': 0.0006996458, 'Wages&Salaries': 0.0004735183, 'Apps&Subscriptions': 0.0004568208, 'ClothingHairMakeupCollabo': 0.0004358071, 'Automobile': 0.0004028715, 'TDBank': 0.0003538572, 'Travel': 0.00034080790000000003, 'WebsiteDomains&Email': 0.0002505429, 'HumanIntertaction': 0.0002430771, 'Shipping': 0.0002087568, 'OfficeExpenses': 0.0001836029, 'Materials': 0.0001603956, 'RentorLeasePayments': 0.0001487163, 'Meals&Entertainment': 0.00011218879999999999, 'Advertising&Marketing': 6.711059999999999e-05, 'GSTHSTITCs': 5.1162199999999996e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7977515322, 'Insurance': 0.0007289725, 'TDVisa': 0.0006947004000000001, 'Wages&Salaries': 0.00046959320000000004, 'Apps&Subscriptions': 0.0004547692, 'ClothingHairMakeupCollabo': 0.00043165170000000004, 'Automobile': 0.00039820130000000004, 'TDBank': 0.0003522664, 'Travel': 0.00033686809999999997, 'WebsiteDomains&Email': 0.000248611, 'HumanIntertaction': 0.000239174, 'Shipping': 0.00020711830000000003, 'OfficeExpenses': 0.0001826628, 'Materials': 0.0001586101, 'RentorLeasePayments': 0.000148014, 'Meals&Entertainment': 0.00011152739999999999, 'Advertising&Marketing': 6.63952e-05, 'GSTHSTITCs': 5.05875e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7977441607000001, 'Insurance': 0.0007265862, 'TDVisa': 0.0006903919, 'Wages&Salaries': 0.0004662542, 'Apps&Subscriptions': 0.0004530847, 'ClothingHairMakeupCollabo': 0.00042807090000000005, 'Automobile': 0.0003941234, 'TDBank': 0.00035088270000000003, 'Travel': 0.0003334882, 'WebsiteDomains&Email': 0.00024692210000000004, 'HumanIntertaction': 0.0002358464, 'Shipping': 0.0002057054, 'OfficeExpenses': 0.0001818481, 'Materials': 0.0001570639, 'RentorLeasePayments': 0.0001474146, 'Meals&Entertainment': 0.00011095549999999999, 'Advertising&Marketing': 6.57812e-05, 'GSTHSTITCs': 5.00917e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7977524154000001, 'Insurance': 0.0007244408, 'TDVisa': 0.0006866097, 'Wages&Salaries': 0.00046338170000000004, 'Apps&Subscriptions': 0.0004516745, 'ClothingHairMakeupCollabo': 0.0004249488, 'Automobile': 0.0003905262, 'TDBank': 0.00034966459999999995, 'Travel': 0.00033056240000000004, 'WebsiteDomains&Email': 0.0002454317, 'HumanIntertaction': 0.0002329817, 'Shipping': 0.0002044761, 'OfficeExpenses': 0.00018113169999999998, 'Materials': 0.0001557114, 'RentorLeasePayments': 0.00014689450000000001, 'Meals&Entertainment': 0.00011045409999999999, 'Advertising&Marketing': 6.524849999999999e-05, 'GSTHSTITCs': 4.96603e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7977716216, 'Insurance': 0.0007224992999999999, 'TDVisa': 0.0006832664, 'Wages&Salaries': 0.0004608861, 'Apps&Subscriptions': 0.0004504802, 'ClothingHairMakeupCollabo': 0.0004221974999999999, 'Automobile': 0.0003873237, 'TDBank': 0.0003485807, 'Travel': 0.00032801010000000003, 'WebsiteDomains&Email': 0.0002441062, 'HumanIntertaction': 0.0002304942, 'Shipping': 0.000203399, 'OfficeExpenses': 0.0001804943, 'Materials': 0.0001545176, 'RentorLeasePayments': 0.0001464371, 'Meals&Entertainment': 0.00011000879999999998, 'Advertising&Marketing': 6.47814e-05, 'GSTHSTITCs': 4.928200000000001e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7977988378, 'Insurance': 0.0007207325999999998, 'TDVisa': 0.0006802923, 'Wages&Salaries': 0.0004587013, 'Apps&Subscriptions': 0.0004494576, 'ClothingHairMakeupCollabo': 0.0004197515, 'Automobile': 0.00038445069999999996, 'TDBank': 0.00034760829999999995, 'Travel': 0.0003257694, 'WebsiteDomains&Email': 0.00024291890000000002, 'HumanIntertaction': 0.0002283184, 'Shipping': 0.0002024489, 'OfficeExpenses': 0.0001799209, 'Materials': 0.000153456, 'RentorLeasePayments': 0.00014603119999999999, 'Meals&Entertainment': 0.00010960969999999998, 'Advertising&Marketing': 6.43683e-05, 'GSTHSTITCs': 4.89483e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7978318998, 'Insurance': 0.0007191162, 'TDVisa': 0.0006776308000000001, 'Wages&Salaries': 0.0004567736, 'Apps&Subscriptions': 0.00044857949999999996, 'ClothingHairMakeupCollabo': 0.0004175595, 'Automobile': 0.0003818537, 'TDBank': 0.0003467291, 'Travel': 0.0003237912, 'WebsiteDomains&Email': 0.00024184910000000002, 'HumanIntertaction': 0.00022640300000000002, 'Shipping': 0.00020160750000000003, 'OfficeExpenses': 0.0001794018, 'Materials': 0.00015250610000000001, 'RentorLeasePayments': 0.0001456676, 'Meals&Entertainment': 0.0001092493, 'Advertising&Marketing': 6.40001e-05, 'GSTHSTITCs': 4.8652399999999995e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7978692141, 'Insurance': 0.0007176312, 'TDVisa': 0.0006752307, 'Wages&Salaries': 0.00045506189999999997, 'Apps&Subscriptions': 0.00044782139999999997, 'ClothingHairMakeupCollabo': 0.0004155815, 'Automobile': 0.00037948939999999997, 'TDBank': 0.000345928, 'Travel': 0.0003220362, 'WebsiteDomains&Email': 0.00024087949999999998, 'HumanIntertaction': 0.0002247074, 'Shipping': 0.0002008583, 'OfficeExpenses': 0.00017892770000000003, 'Materials': 0.00015165, 'RentorLeasePayments': 0.0001453401, 'Meals&Entertainment': 0.00010892160000000001, 'Advertising&Marketing': 6.36696e-05, 'GSTHSTITCs': 4.83888e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7979087745, 'Insurance': 0.0007162620000000001, 'TDVisa': 0.0006730559000000001, 'Wages&Salaries': 0.0004535338, 'Apps&Subscriptions': 0.00044717080000000005, 'ClothingHairMakeupCollabo': 0.0004137851, 'Automobile': 0.0003773244, 'TDBank': 0.0003451938, 'Travel': 0.00032047280000000003, 'WebsiteDomains&Email': 0.00023999600000000002, 'HumanIntertaction': 0.0002231986, 'Shipping': 0.00020018929999999997, 'OfficeExpenses': 0.0001784932, 'Materials': 0.0001508752, 'RentorLeasePayments': 0.0001450435, 'Meals&Entertainment': 0.0001086219, 'Advertising&Marketing': 6.33708e-05, 'GSTHSTITCs': 4.81532e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7979496763999999, 'Insurance': 0.0007149949, 'TDVisa': 0.0006710729000000001, 'Wages&Salaries': 0.00045216259999999997, 'Apps&Subscriptions': 0.0004466128, 'ClothingHairMakeupCollabo': 0.0004121447, 'Automobile': 0.00037532950000000005, 'TDBank': 0.0003445181, 'Travel': 0.00031907519999999995, 'WebsiteDomains&Email': 0.000239188, 'HumanIntertaction': 0.0002218502, 'Shipping': 0.0001995902, 'OfficeExpenses': 0.0001780925, 'Materials': 0.0001501702, 'RentorLeasePayments': 0.0001447736, 'Meals&Entertainment': 0.00010834680000000001, 'Advertising&Marketing': 6.3099e-05, 'GSTHSTITCs': 4.79418e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7979914681000001, 'Insurance': 0.0007138181, 'TDVisa': 0.0006692537000000001, 'Wages&Salaries': 0.0004509255, 'Apps&Subscriptions': 0.0004461397, 'ClothingHairMakeupCollabo': 0.00041063840000000004, 'Automobile': 0.00037348119999999996, 'TDBank': 0.00034389239999999997, 'Travel': 0.000317822, 'WebsiteDomains&Email': 0.0002384457, 'HumanIntertaction': 0.0002206402, 'Shipping': 0.0001990524, 'OfficeExpenses': 0.0001777215, 'Materials': 0.0001495259, 'RentorLeasePayments': 0.0001445275, 'Meals&Entertainment': 0.000108093, 'Advertising&Marketing': 6.28507e-05, 'GSTHSTITCs': 4.77516e-05}
 SEND E-TFR FEE,{'BankCharges': 0.798033116, 'Insurance': 0.0007127238, 'TDVisa': 0.000667576, 'Wages&Salaries': 0.00044980650000000003, 'Apps&Subscriptions': 0.0004457444, 'ClothingHairMakeupCollabo': 0.0004092493, 'Automobile': 0.0003717594, 'TDBank': 0.0003433116, 'Travel': 0.0003166961, 'WebsiteDomains&Email': 0.00023776119999999998, 'HumanIntertaction': 0.00021955109999999997, 'Shipping': 0.000198569, 'OfficeExpenses': 0.0001773771, 'Materials': 0.00014893490000000002, 'RentorLeasePayments': 0.0001443024, 'Meals&Entertainment': 0.0001078587, 'Advertising&Marketing': 6.262229999999999e-05, 'GSTHSTITCs': 4.75804e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7980737023999999, 'Insurance': 0.0007117033, 'TDVisa': 0.0006660206, 'Wages&Salaries': 0.0004487906, 'Apps&Subscriptions': 0.0004454233, 'ClothingHairMakeupCollabo': 0.00040796219999999995, 'Automobile': 0.0003701488, 'TDBank': 0.0003427702, 'Travel': 0.0003156827, 'WebsiteDomains&Email': 0.0002371279, 'HumanIntertaction': 0.0002185679, 'Shipping': 0.0001981342, 'OfficeExpenses': 0.0001770562, 'Materials': 0.00014839060000000002, 'RentorLeasePayments': 0.0001440961, 'Meals&Entertainment': 0.0001076413, 'Advertising&Marketing': 6.24112e-05, 'GSTHSTITCs': 4.7425699999999996e-05}
 SEND E-TFR FEE,{'BankCharges': 0.798113775, 'Insurance': 0.0007107488000000001, 'TDVisa': 0.0006645694, 'Wages&Salaries': 0.000447865, 'Apps&Subscriptions': 0.0004451697, 'ClothingHairMakeupCollabo': 0.0004067642, 'Automobile': 0.00036863309999999997, 'TDBank': 0.0003422639, 'Travel': 0.000314769, 'WebsiteDomains&Email': 0.00023654, 'HumanIntertaction': 0.00021767770000000002, 'Shipping': 0.00019774259999999998, 'OfficeExpenses': 0.0001767565, 'Materials': 0.0001478879, 'RentorLeasePayments': 0.0001439068, 'Meals&Entertainment': 0.0001074394, 'Advertising&Marketing': 6.22154e-05, 'GSTHSTITCs': 4.72862e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7981520589000001, 'Insurance': 0.0007098564000000001, 'TDVisa': 0.0006632112999999999, 'Wages&Salaries': 0.00044702140000000006, 'Apps&Subscriptions': 0.00044498279999999996, 'ClothingHairMakeupCollabo': 0.00040564670000000003, 'Automobile': 0.00036720190000000003, 'TDBank': 0.00034179070000000004, 'Travel': 0.000313946, 'WebsiteDomains&Email': 0.00023599359999999998, 'HumanIntertaction': 0.0002168706, 'Shipping': 0.00019739109999999997, 'OfficeExpenses': 0.0001764764, 'Materials': 0.0001474228, 'RentorLeasePayments': 0.0001437337, 'Meals&Entertainment': 0.00010725180000000001, 'Advertising&Marketing': 6.20327e-05, 'GSTHSTITCs': 4.7160099999999996e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7981887684000001, 'Insurance': 0.0007090188999999999, 'TDVisa': 0.000661931, 'Wages&Salaries': 0.0004462507, 'Apps&Subscriptions': 0.0004448597, 'ClothingHairMakeupCollabo': 0.0004045996, 'Automobile': 0.0003658436, 'TDBank': 0.0003413461, 'Travel': 0.0003132036, 'WebsiteDomains&Email': 0.0002354834, 'HumanIntertaction': 0.00021613729999999997, 'Shipping': 0.00019707540000000003, 'OfficeExpenses': 0.00017621390000000002, 'Materials': 0.00014699100000000002, 'RentorLeasePayments': 0.00014357469999999999, 'Meals&Entertainment': 0.00010707690000000001, 'Advertising&Marketing': 6.1862e-05, 'GSTHSTITCs': 4.7046300000000004e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7982237806, 'Insurance': 0.0007082346, 'TDVisa': 0.0006607223000000001, 'Wages&Salaries': 0.0004455476, 'Apps&Subscriptions': 0.0004447996, 'ClothingHairMakeupCollabo': 0.0004036164, 'Automobile': 0.0003645508, 'TDBank': 0.0003409291, 'Travel': 0.00031253560000000006, 'WebsiteDomains&Email': 0.00023500730000000002, 'HumanIntertaction': 0.00021547110000000002, 'Shipping': 0.00019679319999999997, 'OfficeExpenses': 0.0001759679, 'Materials': 0.0001465899, 'RentorLeasePayments': 0.0001434298, 'Meals&Entertainment': 0.00010691430000000001, 'Advertising&Marketing': 6.17018e-05, 'GSTHSTITCs': 4.6943899999999996e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7982566777, 'Insurance': 0.0007074975, 'TDVisa': 0.0006595727, 'Wages&Salaries': 0.0004449056, 'Apps&Subscriptions': 0.00044480259999999993, 'ClothingHairMakeupCollabo': 0.0004026906, 'Automobile': 0.000363314, 'TDBank': 0.0003405375, 'Travel': 0.00031193600000000007, 'WebsiteDomains&Email': 0.0002345618, 'HumanIntertaction': 0.0002148654, 'Shipping': 0.0001965421, 'OfficeExpenses': 0.00017573749999999998, 'Materials': 0.0001462168, 'RentorLeasePayments': 0.0001432978, 'Meals&Entertainment': 0.0001067629, 'Advertising&Marketing': 6.15509e-05, 'GSTHSTITCs': 4.68519e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7982875179000001, 'Insurance': 0.0007068062, 'TDVisa': 0.0006584783999999999, 'Apps&Subscriptions': 0.0004448688, 'Wages&Salaries': 0.0004443211, 'ClothingHairMakeupCollabo': 0.00040181850000000003, 'Automobile': 0.00036212699999999996, 'TDBank': 0.0003401702, 'Travel': 0.0003113998, 'WebsiteDomains&Email': 0.0002341448, 'HumanIntertaction': 0.00021431550000000003, 'Shipping': 0.0001963201, 'OfficeExpenses': 0.0001755215, 'Materials': 0.0001458696, 'RentorLeasePayments': 0.0001431784, 'Meals&Entertainment': 0.0001066224, 'Advertising&Marketing': 6.140860000000001e-05, 'GSTHSTITCs': 4.67696e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7983160841, 'Insurance': 0.0007061550000000001, 'TDVisa': 0.0006574294, 'Apps&Subscriptions': 0.0004449997, 'Wages&Salaries': 0.0004437899, 'ClothingHairMakeupCollabo': 0.0004009953, 'Automobile': 0.0003609845, 'TDBank': 0.0003398257, 'Travel': 0.00031092269999999996, 'WebsiteDomains&Email': 0.00023375369999999998, 'HumanIntertaction': 0.0002138164, 'Shipping': 0.0001961255, 'OfficeExpenses': 0.0001753193, 'Materials': 0.0001455464, 'RentorLeasePayments': 0.0001430706, 'Meals&Entertainment': 0.000106492, 'Advertising&Marketing': 6.12738e-05, 'GSTHSTITCs': 4.66963e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7983421613, 'Insurance': 0.0007055474000000001, 'TDVisa': 0.0006564254999999999, 'Apps&Subscriptions': 0.0004451963000000001, 'Wages&Salaries': 0.0004433123, 'ClothingHairMakeupCollabo': 0.0004002171, 'Automobile': 0.00035988139999999997, 'TDBank': 0.0003395045, 'Travel': 0.0003105028, 'WebsiteDomains&Email': 0.0002333878, 'HumanIntertaction': 0.0002133658, 'Shipping': 0.00019595810000000002, 'OfficeExpenses': 0.00017513050000000002, 'Materials': 0.00014524679999999997, 'RentorLeasePayments': 0.0001429752, 'Meals&Entertainment': 0.0001063717, 'Advertising&Marketing': 6.114630000000001e-05, 'GSTHSTITCs': 4.6631799999999996e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7983657543, 'Insurance': 0.0007049788, 'TDVisa': 0.0006554595, 'Apps&Subscriptions': 0.000445462, 'Wages&Salaries': 0.0004428847, 'ClothingHairMakeupCollabo': 0.0003994826, 'Automobile': 0.000358813, 'TDBank': 0.00033920609999999997, 'Travel': 0.0003101362, 'WebsiteDomains&Email': 0.0002330452, 'HumanIntertaction': 0.00021296059999999998, 'Shipping': 0.00019581600000000002, 'OfficeExpenses': 0.0001749551, 'Materials': 0.0001449691, 'RentorLeasePayments': 0.0001428914, 'Meals&Entertainment': 0.00010626099999999999, 'Advertising&Marketing': 6.10254e-05, 'GSTHSTITCs': 4.65757e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7983869682000001, 'Insurance': 0.0007044501, 'TDVisa': 0.0006545301, 'Apps&Subscriptions': 0.0004457991, 'Wages&Salaries': 0.00044250910000000004, 'ClothingHairMakeupCollabo': 0.0003987911, 'Automobile': 0.00035777659999999996, 'TDBank': 0.0003389314, 'Travel': 0.000309822, 'WebsiteDomains&Email': 0.0002327255, 'HumanIntertaction': 0.0002125992, 'Shipping': 0.0001956997, 'OfficeExpenses': 0.0001747925, 'Materials': 0.0001447129, 'RentorLeasePayments': 0.0001428199, 'Meals&Entertainment': 0.0001061603, 'Advertising&Marketing': 6.0911199999999994e-05, 'GSTHSTITCs': 4.65278e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7984051139999999, 'Insurance': 0.0007039606000000001, 'TDVisa': 0.0006536349000000001, 'Apps&Subscriptions': 0.0004462136, 'Wages&Salaries': 0.00044218489999999996, 'ClothingHairMakeupCollabo': 0.0003981404, 'Automobile': 0.0003567683, 'TDBank': 0.0003386806, 'Travel': 0.0003095598, 'WebsiteDomains&Email': 0.00023242789999999998, 'HumanIntertaction': 0.00021228040000000002, 'Shipping': 0.0001956088, 'OfficeExpenses': 0.0001746434, 'Materials': 0.0001444786, 'RentorLeasePayments': 0.00014276070000000002, 'Meals&Entertainment': 0.00010606920000000002, 'Advertising&Marketing': 6.08031e-05, 'GSTHSTITCs': 4.6488e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7984208717, 'Insurance': 0.0007035127, 'TDVisa': 0.0006527744, 'Apps&Subscriptions': 0.0004467087999999999, 'Wages&Salaries': 0.0004419155, 'ClothingHairMakeupCollabo': 0.0003975313, 'Automobile': 0.0003557868, 'TDBank': 0.0003384557, 'Travel': 0.0003093496, 'WebsiteDomains&Email': 0.00023215239999999998, 'HumanIntertaction': 0.00021200389999999998, 'Shipping': 0.0001955433, 'OfficeExpenses': 0.0001745074, 'Materials': 0.0001442658, 'RentorLeasePayments': 0.0001427145, 'Meals&Entertainment': 0.0001059883, 'Advertising&Marketing': 6.07011e-05, 'GSTHSTITCs': 4.6456400000000005e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7984334612, 'Insurance': 0.0007031097, 'TDVisa': 0.0006519479, 'Apps&Subscriptions': 0.0004472924, 'Wages&Salaries': 0.00044170410000000005, 'ClothingHairMakeupCollabo': 0.0003969659, 'Automobile': 0.0003548304, 'TDBank': 0.0003382592, 'Travel': 0.000309192, 'WebsiteDomains&Email': 0.00023189959999999997, 'HumanIntertaction': 0.0002117711, 'Shipping': 0.000195505, 'OfficeExpenses': 0.0001743862, 'Materials': 0.0001440762, 'RentorLeasePayments': 0.0001426824, 'Meals&Entertainment': 0.000105918, 'Advertising&Marketing': 6.0605799999999995e-05, 'GSTHSTITCs': 4.64331e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7984428806, 'Insurance': 0.0007027567, 'TDVisa': 0.0006511603999999999, 'Apps&Subscriptions': 0.00044797300000000006, 'Wages&Salaries': 0.000441557, 'ClothingHairMakeupCollabo': 0.0003964468, 'Automobile': 0.0003538999, 'TDBank': 0.0003380956, 'Travel': 0.0003090898, 'WebsiteDomains&Email': 0.00023166989999999998, 'HumanIntertaction': 0.0002115834, 'Shipping': 0.0001954948, 'OfficeExpenses': 0.0001742804, 'Materials': 0.0001439104, 'RentorLeasePayments': 0.000142666, 'Meals&Entertainment': 0.0001058594, 'Advertising&Marketing': 6.0517300000000004e-05, 'GSTHSTITCs': 4.6418800000000004e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7984484077, 'Insurance': 0.0007024599, 'TDVisa': 0.000650413, 'Apps&Subscriptions': 0.0004487586, 'Wages&Salaries': 0.0004414812, 'ClothingHairMakeupCollabo': 0.0003959772, 'Automobile': 0.0003529954, 'TDBank': 0.0003379686, 'Travel': 0.0003090464, 'WebsiteDomains&Email': 0.00023146520000000002, 'HumanIntertaction': 0.0002114444, 'Shipping': 0.00019551409999999997, 'OfficeExpenses': 0.00017419100000000003, 'Materials': 0.0001437706, 'RentorLeasePayments': 0.00014266650000000001, 'Meals&Entertainment': 0.0001058129, 'Advertising&Marketing': 6.04361e-05, 'GSTHSTITCs': 4.641379999999999e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7984497933999999, 'Insurance': 0.0007022317, 'TDVisa': 0.0006497143, 'Apps&Subscriptions': 0.0004496613, 'Wages&Salaries': 0.00044148850000000003, 'ClothingHairMakeupCollabo': 0.00039556370000000006, 'Automobile': 0.00035212030000000003, 'TDBank': 0.0003378855, 'Travel': 0.000309067, 'WebsiteDomains&Email': 0.0002312883, 'HumanIntertaction': 0.000211359, 'Shipping': 0.000195566, 'OfficeExpenses': 0.0001741205, 'Materials': 0.0001436602, 'RentorLeasePayments': 0.00014268710000000002, 'Meals&Entertainment': 0.00010578040000000001, 'Advertising&Marketing': 6.03638e-05, 'GSTHSTITCs': 4.6419e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7984458665, 'Insurance': 0.0007020871, 'TDVisa': 0.0006490719, 'Apps&Subscriptions': 0.0004506967, 'Wages&Salaries': 0.0004415934, 'ClothingHairMakeupCollabo': 0.0003952153, 'Automobile': 0.00035127899999999997, 'TDBank': 0.0003378558, 'Travel': 0.00030915969999999995, 'WebsiteDomains&Email': 0.0002311421, 'HumanIntertaction': 0.00021133500000000002, 'Shipping': 0.00019565459999999998, 'OfficeExpenses': 0.0001740715, 'Materials': 0.0001435828, 'RentorLeasePayments': 0.0001427311, 'Meals&Entertainment': 0.00010576420000000001, 'Advertising&Marketing': 6.03013e-05, 'GSTHSTITCs': 4.643590000000001e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7984358386, 'Insurance': 0.0007020488, 'TDVisa': 0.0006484991000000001, 'Apps&Subscriptions': 0.0004518836, 'Wages&Salaries': 0.00044181650000000005, 'ClothingHairMakeupCollabo': 0.0003949438, 'Automobile': 0.0003504806, 'TDBank': 0.00033789180000000005, 'Travel': 0.0003093357, 'WebsiteDomains&Email': 0.0002310322, 'HumanIntertaction': 0.0002113832, 'Shipping': 0.0001957846, 'OfficeExpenses': 0.00017404779999999998, 'Materials': 0.0001435439, 'RentorLeasePayments': 0.00014280370000000002, 'Meals&Entertainment': 0.0001057667, 'Advertising&Marketing': 6.0251099999999996e-05, 'GSTHSTITCs': 4.64662e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7984177214, 'Insurance': 0.0007021502000000001, 'TDVisa': 0.0006480132, 'Apps&Subscriptions': 0.0004532477, 'Wages&Salaries': 0.0004421869, 'ClothingHairMakeupCollabo': 0.000394766, 'Automobile': 0.0003497366, 'TDBank': 0.00033801139999999996, 'Travel': 0.0003096108, 'WebsiteDomains&Email': 0.0002309659, 'HumanIntertaction': 0.00021152, 'Shipping': 0.0001959631, 'OfficeExpenses': 0.00017405459999999997, 'Materials': 0.0001435508, 'RentorLeasePayments': 0.00014291100000000001, 'Meals&Entertainment': 0.0001057918, 'Advertising&Marketing': 6.0215999999999994e-05, 'GSTHSTITCs': 4.6512600000000006e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7983892155000001, 'Insurance': 0.0007024367, 'TDVisa': 0.0006476368000000001, 'Apps&Subscriptions': 0.0004548198, 'Wages&Salaries': 0.0004427427, 'ClothingHairMakeupCollabo': 0.0003947052, 'Automobile': 0.0003490667, 'TDBank': 0.0003382389, 'Travel': 0.00031000769999999997, 'WebsiteDomains&Email': 0.00023095300000000002, 'HumanIntertaction': 0.00021176730000000001, 'Shipping': 0.0001962003, 'OfficeExpenses': 0.0001740999, 'Materials': 0.0001436138, 'RentorLeasePayments': 0.0001430632, 'Meals&Entertainment': 0.0001058458, 'Advertising&Marketing': 6.02002e-05, 'GSTHSTITCs': 4.6578699999999995e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7983477009000001, 'Insurance': 0.000702979, 'TDVisa': 0.0006474045, 'Apps&Subscriptions': 0.0004566454, 'Wages&Salaries': 0.000443541, 'ClothingHairMakeupCollabo': 0.0003947948, 'Automobile': 0.0003484993, 'TDBank': 0.00033860990000000006, 'Travel': 0.00031056, 'WebsiteDomains&Email': 0.0002310094, 'HumanIntertaction': 0.0002121583, 'Shipping': 0.00019650939999999999, 'OfficeExpenses': 0.0001741941, 'Materials': 0.0001437472, 'RentorLeasePayments': 0.00014327389999999998, 'Meals&Entertainment': 0.0001059356, 'Advertising&Marketing': 6.02101e-05, 'GSTHSTITCs': 4.6669500000000004e-05}
 SEND E-TFR FEE,{'BankCharges': 0.7982869562, 'Insurance': 0.0007038786, 'TDVisa': 0.0006473612, 'Apps&Subscriptions': 0.0004587894, 'Wages&Salaries': 0.0004446603, 'ClothingHairMakeupCollabo': 0.0003950829, 'Automobile': 0.00034807859999999997, 'TDBank': 0.00033917370000000004, 'Travel': 0.00031131659999999995, 'WebsiteDomains&Email': 0.0002311568, 'HumanIntertaction': 0.0002127411, 'Shipping': 0.0001969111, 'OfficeExpenses': 0.0001743536, 'Materials': 0.0001439707, 'RentorLeasePayments': 0.0001435628, 'Meals&Entertainment': 0.00010607339999999999, 'Advertising&Marketing': 6.0254500000000004e-05, 'GSTHSTITCs': 4.6792900000000004e-05}
